tconst,num_seasons,num_episodes,long.x,originalTitle,startYear,endYear,long.y,averageRating,numVotes
tt1532495,2,19,0,American Rust,2021,2021,0,7.2,9337
tt1533010,2,12,0,Lip Service,2010,2012,0,7.5,4489
tt1533435,3,20,0,Miranda,2009,2015,0,8.2,16576
tt1534360,2,71,0,Ezel,2009,2011,0,8.7,35518
tt15351648,2,10,0,Three Pines,2022,2022,0,7.2,12824
tt15381144,2,12,0,Knutby,2021,2024,0,6.9,1382
tt15384074,2,12,0,Marie Antoinette,2022,Ongoing,0,7.3,2507
tt15384346,2,2,0,La casa de papel: De Tokio a Berlín,2021,2021,0,7.6,1023
tt15393644,2,16,0,Neumatt,2021,Ongoing,0,7,1039
tt15407098,2,20,0,Sister Boniface Mysteries,2022,Ongoing,0,7.1,2822
tt15428778,2,9,0,Mayfair Witches,2023,Ongoing,0,6.2,10255
tt15433166,2,25,0,Kidô senshi Gandamu: Suisei no majo,2022,2023,0,7.5,1052
tt15437862,2,18,0,Skymed,2022,Ongoing,0,6.4,1178
tt1544603,3,113,0,Are We There Yet?,2010,2012,0,5.5,1714
tt1545214,3,78,0,Kung Fu Panda: Legends of Awesomeness,2011,2016,0,7,7216
tt15459278,2,15,0,The Ferragnez,2021,Ongoing,0,6.3,5675
tt15466144,2,10,0,Uncoupled,2022,2023,0,7,18176
tt15469166,2,7,0,Pitch Perfect: Bumper in Berlin,2022,2022,0,6.4,1170
tt15469618,2,11,0,Bad Sisters,2022,Ongoing,0,8.3,29723
tt15471900,2,11,0,Rana Naidu,2023,Ongoing,0,7.1,11261
tt15472454,2,24,0,Viola come il mare,2022,Ongoing,0,6.9,1399
tt15473010,2,15,0,Terzi,2023,Ongoing,0,6.2,4069
tt15489004,2,8,0,Wild Crime,2021,Ongoing,0,7.3,1004
tt15494864,2,12,0,I Am Georgina,2022,2023,0,4,3948
tt15499118,2,13,0,The Madame Blanc Mysteries,2021,Ongoing,0,7.2,2557
tt15502918,2,16,0,Indu,2021,2023,0,7.5,1089
tt15516200,2,16,0,Gora,2022,2023,0,7.8,1686
tt1551948,3,66,0,Dance Academy,2010,2013,0,8,4967
tt1552112,4,49,0,The Glades,2010,2013,0,7.4,14462
tt15536118,2,10,0,DI Ray,2022,Ongoing,0,6.9,2680
tt1553644,3,39,0,The Ricky Gervais Show,2010,2012,0,8.4,16970
tt1553656,3,39,0,Under the Dome,2013,2015,0,6.5,110437
tt1554369,2,10,0,The Booth at the End,2011,2012,0,8.2,4979
tt15557874,2,12,0,The Traitors,2023,Ongoing,0,7.6,1894
tt1556078,3,61,0,Funny or Die Presents...,2009,Ongoing,0,5.6,1248
tt15561916,2,11,0,Kaçis,2022,Ongoing,0,6.2,3145
tt15576994,2,16,0,Sagrada familia,2022,Ongoing,0,6.5,2241
tt1558128,2,26,0,Todd and the Book of Pure Evil,2010,2012,0,8.2,4029
tt1558182,4,48,0,Call Me Fitz,2010,2013,0,7.1,1619
tt15591076,2,11,0,That '90s Show,2023,Ongoing,0,6.4,24871
tt1561756,3,27,0,The Real L Word,2010,2012,0,6,1213
tt15674216,2,8,0,Animal,2021,Ongoing,0,7.9,1511
tt15677150,2,11,0,Shrinking,2023,Ongoing,0,8,58078
tt15697242,2,20,0,Unstoppable with NBK,2021,Ongoing,0,9.1,4575
tt1571313,3,69,0,Pair of Kings,2010,2013,0,5.8,4461
tt15723914,3,12,0,Catching Killers,2021,Ongoing,0,7.2,5055
tt1572498,3,24,0,Conspiracy Theory with Jesse Ventura,2009,Ongoing,0,6.9,1237
tt15752618,2,19,0,Taj: Divided by Blood,2023,Ongoing,0,6.9,4879
tt1578887,2,10,0,Luck,2011,2012,0,7.4,6104
tt15791630,4,41,0,The Kardashians,2022,Ongoing,0,4.6,4169
tt15792042,2,7,0,Am I Being Unreasonable?,2022,Ongoing,0,7.6,3554
tt15808044,3,25,0,Hua deng chu shang,2021,Ongoing,0,7.4,1407
tt1580811,2,62,0,Ask ve Ceza,2010,2011,0,5.8,1150
tt15813014,2,12,0,Hidden Assets,2021,Ongoing,0,7.2,2786
tt15822846,2,9,0,The Reluctant Traveler with Eugene Levy,2023,Ongoing,0,7.5,1806
tt1582453,2,34,0,Harry's Law,2011,2012,0,7.3,6578
tt1582457,3,29,0,The Borgias,2011,2013,0,7.9,52989
tt1582461,3,80,0,The X Factor,2011,2013,0,5,6027
tt1586676,2,23,0,Fairly Legal,2011,2012,0,7.3,8824
tt15875168,2,9,0,Mo,2022,Ongoing,0,7.6,8756
tt1587669,3,42,0,Body of Proof,2011,2013,0,7.1,19316
tt1587678,3,58,0,Happy Endings,2011,2020,0,7.8,39576
tt1588221,3,19,0,Rev.,2010,2014,0,7.8,2648
tt15907000,3,17,0,Selling the OC,2022,Ongoing,0,5.6,1338
tt1590961,2,23,0,Breakout Kings,2011,2012,0,7.2,16122
tt1592154,4,73,0,Nikita,2010,2013,0,7.7,53065
tt1592812,4,192,0,Shararat,2003,2006,0,7.5,1837
tt15940712,3,18,0,Drag Race Italia,2021,Ongoing,0,6.3,1026
tt1595680,4,52,0,Being Human,2011,2014,0,7.5,26458
tt1597420,4,104,0,Melissa & Joey,2010,2015,0,7,19457
tt1600199,4,40,0,Franklin & Bash,2011,2014,0,7.6,14293
tt1600757,2,73,0,Kick Buttowski: Suburban Daredevil,2010,2012,0,6.7,5879
tt16030542,2,9,0,The Recruit,2022,Ongoing,0,7.4,42667
tt1604099,4,57,0,Victorious,2010,2013,0,7,28082
tt1608383,2,20,0,Black Dynamite,2011,2015,0,8.1,4794
tt16098700,2,23,0,Fire Country,2022,Ongoing,0,7.2,6975
tt1615676,3,73,0,Minute to Win It,2010,2014,0,5.1,1084
tt1615919,4,88,0,Raising Hope,2010,2014,0,8.1,39758
tt1615925,2,39,0,Supah Ninjas,2011,2023,0,5.7,1712
tt1616295,4,121,0,Kaygisizlar,1994,1998,0,8.2,3221
tt1618952,2,56,0,Gönülçelen,2010,2011,0,6.3,1558
tt1621748,2,31,0,Ugly Americans,2010,2012,0,8,10775
tt1622696,3,52,0,Ben 10: Ultimate Alien,2010,2012,0,7.7,10300
tt16227240,2,11,0,The Great Weddings of Munnes,2022,Ongoing,0,8.2,11980
tt16232892,2,9,0,Lizzo's Watch Out for the Big Grrrls,2022,Ongoing,0,6.4,1727
tt16259218,2,10,0,Utsukushii kare,2021,Ongoing,0,7.7,1370
tt1626038,2,52,0,The Avengers: Earth's Mightiest Heroes,2010,2012,0,8.3,15860
tt16283666,2,18,0,Single's Inferno,2021,Ongoing,0,7.2,2608
tt1629348,2,12,0,Metal Hurlant Chronicles,2012,2014,0,5.7,1791
tt1630574,2,20,0,Breaking In,2011,2012,0,7.1,7566
tt16343844,2,7,0,Mystery Road: Origin,2022,Ongoing,0,7.7,1482
tt16352098,2,12,0,The Curse,2022,Ongoing,0,6.7,2081
tt16358384,2,10,0,Tulsa King,2022,Ongoing,0,8,60929
tt1636691,3,59,0,Generator Rex,2010,2013,0,7.6,7211
tt16373480,2,30,0,Zatima,2022,Ongoing,0,7.1,1205
tt1637727,4,44,0,The Killing,2011,2014,0,8.3,118867
tt1638319,3,149,0,House of Anubis,2011,2023,0,7.3,5301
tt16385150,3,88,0,Shark Tank India,2021,Ongoing,0,8.7,4040
tt1641247,2,8,0,Life's Too Short,2011,2013,0,7.5,16223
tt1641384,4,98,0,Young Justice,2010,2022,0,8.6,44186
tt1643221,2,33,0,Türk Mali,2010,2011,0,3.6,1353
tt16442566,2,22,0,Family Matter,2021,2023,0,8,1002
tt16447750,2,12,0,Maestro,2022,Ongoing,0,8.3,8422
tt16463942,2,20,0,Die Discounter,2021,2022,0,8,3500
tt1647109,2,11,0,Facejacker,2010,Ongoing,0,7.7,1146
tt1650527,4,56,0,Stuklen dom,2010,2012,0,7.7,2537
tt1650552,4,43,0,Single Ladies,2011,2015,0,6.2,2148
tt1652218,4,14,0,Mad Dogs,2011,2013,0,7.5,5766
tt1652654,2,12,0,Monroe,2011,2012,0,7.6,1068
tt1653313,3,29,0,Board James,2009,2015,0,8.2,2329
tt1655610,2,28,0,Baka to Test to Shoukanjuu,2010,2011,0,7.1,1439
tt1657505,3,38,0,Necessary Roughness,2011,2013,0,7,7697
tt1659175,3,65,0,Transformers Prime,2010,2013,0,8,7775
tt1660055,2,53,0,Scooby-Doo! Mystery Incorporated,2010,2013,0,8.1,16171
tt1661326,3,75,0,Shake It Up,2010,2013,0,4.9,14066
tt1674117,2,52,0,Hero: 108,2010,2012,0,5.7,1083
tt16745502,2,12,0,Incastrati,2022,2023,0,6.8,1543
tt1674928,4,134,0,Metaru Faito Beibureedo,2009,2013,0,6.5,2173
tt1675276,3,53,0,Dan Vs.,2011,2013,0,7.7,1366
tt1676462,2,24,0,Hatufim,2009,2012,0,8.3,2596
tt1677734,2,20,0,30° i februari,2012,2016,0,7.6,1540
tt1678749,2,17,0,Mongrels,2010,2011,0,8.2,1409
tt1690621,2,37,0,Fact or Faked: Paranormal Files,2010,2012,0,6.3,1957
tt1695353,2,26,0,"Man, Woman, Wild",2010,Ongoing,0,6.7,1155
tt1695360,4,52,0,The Legend of Korra,2012,2014,0,8.4,130250
tt1695989,3,21,0,The Increasingly Poor Decisions of Todd Margaret,2009,2016,0,7.5,6753
tt16968320,2,8,0,RuPaul's Drag Race UK vs the World,2022,Ongoing,0,6.9,1604
tt1696969,2,52,0,Huntik: Secrets and Seekers,2009,2012,0,8.2,1248
tt1697033,2,27,0,True Justice,2010,2012,0,4.5,2478
tt16975352,2,12,0,Crushed,2022,Ongoing,0,8.1,2741
tt1698292,2,28,0,Polseres vermelles,2011,2013,0,8.1,1583
tt1698441,4,24,0,The Trip,2010,2020,0,8,7858
tt1702042,3,21,0,An Idiot Abroad,2010,2012,0,8.3,33742
tt1703925,4,49,0,Wilfred,2011,2014,0,7.8,43911
tt17043230,2,26,0,Quantum Leap,2022,Ongoing,0,6.1,9201
tt1704503,2,46,0,Power Rangers Samurai,2011,2012,0,5.1,2665
tt1704637,3,183,0,La Reina del Sur,2011,Ongoing,0,7.9,3274
tt17047510,2,12,0,The Santa Clauses,2022,2023,0,6.3,8617
tt17048442,2,11,0,Break Point,2023,Ongoing,0,7.4,3629
tt17050700,2,9,0,Full Swing,2023,Ongoing,0,8,3543
tt1705084,3,27,0,New Kids on the Block,2007,2011,0,7.2,1283
tt1706532,2,12,0,Grandma's House,2010,2012,0,7.8,1195
tt1710177,4,124,0,The Octonauts,2010,2021,0,7.6,1339
tt1710310,3,60,0,T.U.F.F. Puppy,2010,2015,0,5.6,3637
tt1711386,4,40,0,Dag,2010,2015,0,8.5,5231
tt1713938,2,26,0,XIII: The Series,2011,2012,0,6.5,2716
tt1714204,3,39,0,Perception,2012,2015,0,7.5,22373
tt1717455,3,18,0,Silk,2011,2014,0,8,5433
tt1722512,4,104,0,Ultimate Spider-Man,2012,2017,0,7.2,13647
tt1723760,3,40,0,Dallas,2012,2014,0,7.2,10758
tt1725902,3,99,0,Fish Hooks,2010,2014,0,4.9,3971
tt1726839,2,52,0,The Looney Tunes Show,2011,2015,0,7.7,14726
tt1727434,2,26,0,My Babysitter's a Vampire,2011,2012,0,7,4964
tt1727829,3,155,0,Khichdi,2002,Ongoing,0,8.6,3202
tt1728860,3,34,0,Eagleheart,2011,2014,0,7.4,2114
tt1731601,3,15,0,The Indian Doctor,2010,2013,0,7.9,1517
tt1733785,4,38,0,Bron/Broen,2011,2018,0,8.6,74051
tt1734135,3,54,0,Trollhunters,2016,2018,0,8.4,18320
tt1736341,3,38,0,Borgia,2011,2014,0,7.7,7015
tt1736398,3,29,0,Feuten,2010,2013,0,7.5,1024
tt17371078,2,13,0,The Ark,2023,Ongoing,0,5.3,5563
tt1738419,3,75,0,Bakuman.,2010,2013,0,8,2621
tt1740299,4,40,0,The Man in the High Castle,2015,2019,0,7.9,107182
tt1741256,3,57,0,Suburgatory,2011,2014,0,7.2,32730
tt1742965,3,19,0,PhoneShop,2009,2013,0,7.8,2765
tt1745240,2,38,0,Kimi ni todoke,2009,2011,0,7.8,4808
tt1746428,3,52,0,Sidekick,2010,2019,0,3.9,1117
tt1748888,2,9,0,Case Histories,2011,2013,0,7.9,4427
tt17491088,2,9,0,The Diplomat,2023,Ongoing,0,8,50667
tt1750269,3,13,0,James May's Man Lab,2010,Ongoing,0,7.7,1027
tt1751305,2,32,0,Ore no imouto ga konna ni kawaii wake ga nai,2010,2013,0,6.4,1627
tt1751634,2,12,0,The Sandman,2022,Ongoing,0,7.7,162508
tt1752076,3,36,0,The Almighty Johnsons,2011,2013,0,8.1,4864
tt17543592,2,14,0,Will Trent,2023,Ongoing,0,7.6,13282
tt1757202,2,41,0,Ailiseu,2009,2013,0,7.7,2217
tt1763751,3,80,0,Mr. Young,2011,2013,0,6,1381
tt1765510,4,76,0,R.L. Stine's The Haunting Hour,2010,2014,0,7.9,2731
tt1765622,4,84,0,Kickin' It,2011,2015,0,6.5,6443
tt1769411,2,10,0,Accused,2010,2012,0,7.9,2790
tt1772752,3,62,0,A.N.T. Farm,2011,2014,0,5.1,7669
tt17736234,2,39,0,Basutado!! Ankoku no hakaishin,2022,2023,0,6.5,2268
tt1778108,2,12,0,The Hour,2011,2012,0,8,10802
tt1780262,2,25,0,Kore wa Zombie desu ka?,2011,2012,0,6.9,1884
tt1782352,2,9,0,Upstairs Downstairs,2010,2012,0,7.4,6627
tt1783495,3,40,0,NTSF:SD:SUV,2011,2013,0,7.3,3361
tt1783916,2,80,0,Fatmagül'ün Suçu Ne?,2010,2012,0,5.9,7237
tt1784141,3,120,0,Öyle Bir Geçer Zaman ki,2010,2013,0,7,5634
tt1788634,3,44,0,El barco,2011,2013,0,7.2,5081
tt1794147,2,19,0,The L.A. Complex,2012,2012,0,7.3,2891
tt1795096,4,105,0,Behzat Ç.: Bir Ankara Polisiyesi,2010,2019,0,8.9,31769
tt1798274,2,30,0,The Lying Game,2011,2013,0,7.3,19016
tt1799834,3,47,0,Fugget About It,2012,2021,0,6.9,1481
tt1804880,2,21,0,King,2011,2012,0,6.9,1408
tt1807165,2,14,0,Danger 5,2011,2015,0,8.3,4857
tt18076310,2,23,0,The Rookie: Feds,2022,Ongoing,0,5.3,5543
tt1807824,4,71,0,Wakfu,2008,2017,0,8.2,1784
tt1807860,2,93,0,Yahsi Cazibe,2010,2012,0,5.5,1370
tt1816993,2,23,0,The Glee Project,2011,2012,0,6.7,2962
tt1819509,2,26,0,Don't Trust the B---- in Apartment 23,2012,2013,0,7.3,39621
tt1820742,2,17,0,A Gifted Man,2011,2012,0,7,7611
tt1821681,2,26,0,Touch,2012,2013,0,7.3,43218
tt1821877,2,20,0,Khloé & Lamar,2011,2012,0,3.2,2094
tt1821879,4,20,0,Kourtney & Kim Take New York,2011,2012,0,3.3,2638
tt1822448,2,12,0,Bedlam,2011,2013,0,6.4,2403
tt18249282,2,12,0,Shoresy,2022,2023,0,8.5,5927
tt18250904,2,14,0,Not Dead Yet,2023,Ongoing,0,7,5993
tt1825133,2,32,0,Smash,2012,2013,0,7.7,17859
tt1825375,2,26,0,Kizim Nerede,2010,2011,0,4,1402
tt1826071,3,80,0,Adini Feriha Koydum,2011,2012,0,5.6,4844
tt1830332,2,4,0,The Field of Blood,2011,2013,0,7.2,1403
tt1830491,4,87,0,Austin & Ally,2011,2016,0,6,12703
tt1830622,2,34,0,Happily Divorced,2011,2013,0,6.8,3221
tt1830888,4,64,0,The Exes,2011,2015,0,6.7,5711
tt1830924,3,52,0,Almost Naked Animals,2011,2013,0,3.2,1863
tt18314214,2,16,0,Is It Cake?,2022,Ongoing,0,5.9,3636
tt1832045,2,16,0,Magic City,2012,2013,0,7.6,13116
tt1832979,4,76,0,Hart of Dixie,2011,2015,0,7.7,55697
tt1833285,2,18,0,Boss,2011,2012,0,8.1,18159
tt1833403,4,137,0,Jake and the Never Land Pirates,2011,2016,0,5.7,2013
tt18335752,2,9,0,1923,2022,2023,0,8.4,43632
tt1837492,4,49,0,13 Reasons Why,2017,2020,0,7.5,308134
tt1837642,4,90,0,Revenge,2011,2015,0,7.8,123212
tt18396952,2,20,0,The Ultimatum: Marry or Move On,2022,Ongoing,0,5.5,2515
tt1840973,3,30,0,19-2,2011,2015,0,8.6,1637
tt1841108,2,25,0,Femme Fatales,2011,2012,0,5.9,1652
tt1842127,2,19,0,Mortal Kombat,2011,2013,0,7.3,10153
tt1842530,4,61,0,Unforgettable,2011,2016,0,6.8,20599
tt1843323,2,35,0,Up All Night,2011,2012,0,6.5,9512
tt1843894,2,8,0,On Death Row,2012,Ongoing,0,7.9,1281
tt1848220,4,139,0,Muhtesem Yüzyil,2011,2014,0,6.9,18405
tt18482892,2,20,0,Machos Alfa,2022,Ongoing,0,7.4,4752
tt1850458,2,38,0,Whitney,2011,2013,0,5.7,12968
tt1851040,2,20,0,Powers,2015,2016,0,6.6,6679
tt18546730,2,7,0,The Walking Dead: Dead City,2023,Ongoing,0,7.2,14270
tt18573724,2,22,0,So Help Me Todd,2022,Ongoing,0,7.5,5042
tt1861225,2,13,0,Twenty Twelve,2011,2012,0,7.7,2202
tt1865718,2,41,0,Gravity Falls,2012,2016,0,8.9,125928
tt1865769,4,98,0,Jessie,2011,2015,0,6.1,17870
tt18689540,2,41,0,Roohaniyat,2022,Ongoing,0,8.5,3808
tt1869454,2,12,0,Good Omens,2019,2023,0,8,105178
tt18699118,2,11,0,Alert: Missing Persons Unit,2023,Ongoing,0,5.7,2390
tt1870479,3,25,0,The Newsroom,2012,2014,0,8.6,121596
tt1870949,3,32,0,Overspel,2011,2015,0,7.9,1562
tt18767204,2,19,0,Last King of the Cross,2023,Ongoing,0,7.3,1399
tt18783984,3,42,0,Kung Fu Panda: The Dragon Knight,2022,2023,0,6,2227
tt1879713,3,46,0,Betty White's Off Their Rockers,2012,2017,0,7.2,1284
tt1882928,3,30,0,Shinya shokudô,2009,2014,0,8.6,2869
tt1883671,4,76,0,Storage Hunters,2011,2013,0,4.5,1627
tt1885102,2,24,0,Transporter: The Series,2012,2014,0,6.4,7549
tt1885304,3,132,0,Marble Hornets,2009,2014,0,8.1,1678
tt1893088,2,27,0,The Problem Solverz,2011,2013,0,2,2241
tt18974572,2,24,0,Pálpito,2022,Ongoing,0,6.5,3582
tt1898069,3,26,0,American Gods,2017,2021,0,7.6,90614
tt1899022,3,41,0,Kami nomi zo Shiru Sekai,2010,2013,0,7.3,1141
tt19073236,2,35,0,Mehmooni,2022,Ongoing,0,7.3,1049
tt1907374,2,24,0,Sekaiichi hatsukoi,2011,2011,0,7.6,1545
tt1919418,2,12,0,Beaver Falls,2011,2012,0,7.7,2304
tt1923623,2,18,0,Mid Morning Matters with Alan Partridge,2010,2016,0,8.3,3166
tt1929675,2,27,0,Infinite Stratos,2011,2016,0,6.6,2090
tt1930123,4,44,0,Web Therapy,2011,2015,0,6.7,4852
tt1933836,3,35,0,Level Up,2012,2013,0,4.3,1015
tt1941928,2,26,0,Prófugos,2011,2013,0,7.9,1249
tt1942919,3,31,0,Men at Work,2012,2014,0,7.1,8528
tt1943898,2,440,0,Adaalat,2010,2016,0,8.1,1498
tt1948541,2,26,0,Broad City,2010,2011,0,8.6,3406
tt1949650,4,107,0,Best of Luck Nikki,2011,2016,0,8.4,1611
tt1954347,4,42,0,Continuum,2012,2015,0,7.6,62699
tt1955311,2,19,0,Bomb Girls,2012,2014,0,7.8,4518
tt1958961,3,24,0,Lilyhammer,2012,2014,0,7.9,31540
tt1963853,4,89,0,South Beach Tow,2011,Ongoing,0,4,1204
tt1968961,2,26,0,Társas játék,2011,2013,0,7.8,1014
tt1974470,3,35,0,Arctic Air,2012,2014,0,6.9,1247
tt1981538,3,33,0,Kroll Show,2013,2015,0,7,5153
tt1984119,2,16,0,Feud,2017,Ongoing,0,8.4,21017
tt19853604,2,9,0,Bupkis,2023,Ongoing,0,7.3,5012
tt1986770,2,100,0,Anger Management,2012,2014,0,6.6,31568
tt1988386,3,34,0,Miss Fisher's Murder Mysteries,2012,2015,0,8.2,17228
tt1991564,4,98,0,Lab Rats,2012,2016,0,6.7,6864
tt1996607,2,33,0,Deurim hai,2011,2012,0,7.6,3341
tt1999525,4,16,0,Dynamo: Magician Impossible,2011,2014,0,7.9,1539
tt2006374,2,24,0,Copper,2012,2013,0,7.5,10856
tt2006421,3,39,0,Gran Hotel,2011,2013,0,8.3,10927
tt2011533,3,39,0,Isabel,2011,2014,0,8.3,2420
tt2017109,4,38,0,Banshee,2013,2016,0,8.4,117900
tt20205276,3,24,0,The Lion Skin,2022,2023,0,8.3,4645
tt20221678,2,11,0,The Way Home,2023,Ongoing,0,8,1681
tt2022170,2,25,0,The Client List,2011,2013,0,6.5,12279
tt2022190,4,29,0,The Walking Dead: Webisodes,2011,2018,0,7.6,5100
tt2022713,3,36,0,Brickleberry,2012,2015,0,7.3,17304
tt2025899,3,30,0,Dicte,2013,2016,0,7.2,3569
tt20319332,2,9,0,The Broken News,2022,Ongoing,0,7.6,1167
tt2033193,3,30,0,A Very Potter Musical,2009,2010,0,8.8,3109
tt2044128,2,82,0,Bref.,2011,2012,0,8.2,2531
tt20449048,2,12,0,Feels Like Home,2022,Ongoing,0,8.3,10555
tt2050064,2,80,0,Kuzey Güney,2011,2013,0,7.7,10693
tt2051178,2,31,0,Fate/Zero,2011,2012,0,8.2,14197
tt20541384,2,19,0,Rivo,2022,2023,0,8.2,1039
tt2056366,2,26,0,The Carrie Diaries,2013,2014,0,7,28629
tt2058221,3,31,0,"China, IL",2008,2015,0,7.1,2521
tt2058303,4,30,0,Fresh Meat,2011,2016,0,7.8,19021
tt2061527,2,50,0,Tiger & Bunny,2011,2022,0,7.2,1185
tt2069270,4,53,0,Doomsday Preppers,2011,2014,0,6,1032
tt2070791,2,42,0,Revolution,2012,2014,0,6.6,85259
tt2071322,2,14,0,Threesome,2011,2012,0,7.6,1423
tt2071645,3,45,0,The Following,2013,2015,0,7.4,90522
tt20723374,2,7,0,Tales of the Jedi,2022,Ongoing,0,8.2,31344
tt2073664,3,33,0,Sullivan & Son,2012,2014,0,6.2,2260
tt2077823,2,16,0,Perry Mason,2020,2023,0,7.6,27728
tt2078576,2,21,0,Cracked,2013,2014,0,6.9,1981
tt2083701,4,54,0,Snooki & JWoww,2012,2015,0,3.2,2429
tt20859904,2,24,0,Beavis and Butt-Head,2022,Ongoing,0,8.5,2819
tt20859920,2,30,0,Hwan Hon,2022,Ongoing,0,8.8,13750
tt2086606,2,18,0,Spy,2011,2012,0,7.9,3865
tt20871052,2,18,0,Drag Race France,2022,Ongoing,0,8.3,1428
tt20877972,2,20,0,The Office,2022,2023,0,6.4,2345
tt2091127,2,13,0,The Cafe,2011,2013,0,7.7,1009
tt2094262,3,28,0,Da Vinci's Demons,2013,2015,0,7.9,78446
tt2097031,3,30,0,Malviviendo,2008,2014,0,8.4,2904
tt21030032,2,12,0,Oshi no Ko,2023,Ongoing,0,8.5,6513
tt2103085,2,13,0,Top of the Lake,2013,2017,0,7.4,37022
tt2103538,4,30,0,Housos,2011,2022,0,7.1,1055
tt2104664,3,29,0,"The Heart, She Holler",2011,2014,0,6.5,1397
tt21057450,2,9,0,School Spirits,2023,Ongoing,0,7.6,5702
tt21105088,2,40,0,Yali Çapkini,2022,Ongoing,0,6.3,3848
tt21107718,2,20,0,Oddballs,2022,2023,0,6.3,1174
tt2114184,2,62,0,The High Fructose Adventures of Annoying Orange,2012,2014,0,1.9,3382
tt21161156,2,13,0,Beyond Paradise,2023,Ongoing,0,7.3,3499
tt21209804,2,14,0,Mashle: Magic and Muscles,2023,Ongoing,0,7.5,3415
tt2122656,2,24,0,Giruti kuraun: Guilty Crown,2011,2012,0,7,5483
tt2125638,2,244,0,Teens React,2011,Ongoing,0,5.6,1172
tt2128211,4,86,0,Storage Wars: Texas,2011,2014,0,5.1,1381
tt21301278,2,56,0,Xing han can lan,2022,2022,0,8.3,1242
tt2131368,2,20,0,The Layover,2011,2013,0,8.2,1810
tt2136138,4,108,0,Sofia the First,2012,2018,0,6.9,3491
tt21370880,2,17,0,Duranga,2022,2023,0,7.5,2806
tt2137109,4,46,0,Masters of Sex,2013,2016,0,7.9,37839
tt21376524,2,13,0,Animal Control,2023,Ongoing,0,6.6,3053
tt2139371,4,104,0,Transformers: Rescue Bots,2011,2016,0,6.6,1057
tt2141913,3,22,0,Review,2014,2017,0,8.4,6300
tt21423786,2,13,0,Boku no kokoro no yabai yatsu,2023,Ongoing,0,7.9,1086
tt21481210,2,14,0,Karagar,2022,Ongoing,0,8.3,3946
tt2150751,3,75,0,Chihayafuru,2011,2020,0,8.1,1477
tt2152368,2,26,0,Seinto Seiya: The Lost Canvas - Meiô Shinwa,2009,2011,0,8.2,2165
tt2155025,4,32,0,Please Like Me,2013,2016,0,8.5,19304
tt2160915,3,27,0,"Montevideo, Bog te video!",2012,2014,0,8.3,3207
tt2164430,2,8,0,A Young Doctor's Notebook & Other Stories,2012,2013,0,7.8,16283
tt21652514,2,24,0,Stupid Wife (a série),2022,Ongoing,0,8.5,1404
tt2170584,3,21,0,Video Game High School,2012,2014,0,7.6,13662
tt2171665,3,240,0,Violetta,2012,2015,0,5.3,2716
tt21764804,2,14,0,Aile,2023,Ongoing,0,6.5,1742
tt2177461,3,25,0,A Discovery of Witches,2018,2022,0,7.8,58118
tt2180271,2,20,0,Äkta människor,2012,2014,0,7.8,6697
tt21822078,2,11,0,The Mole,2022,Ongoing,0,7.6,3428
tt2182229,2,44,0,The Neighbors,2012,2014,0,6.9,8835
tt2183404,4,30,0,Rectify,2013,2016,0,8.3,27232
tt2184065,4,90,0,Yalan Dünya,2012,2014,0,7.2,7091
tt21874046,2,16,0,Adim Farah,2023,Ongoing,0,6.6,2759
tt2188249,2,10,0,Prisoners Wives,2012,2013,0,7.6,1064
tt2189221,3,39,0,Defiance,2013,2015,0,7,43923
tt2189248,3,127,0,Inazuma irebun,2008,2011,0,8.1,2400
tt2189461,2,20,0,Marco Polo,2014,2016,0,8,76495
tt2191148,3,42,0,Blue,2012,2014,0,7.8,1221
tt21916016,2,13,0,Tanaav,2022,Ongoing,0,7.7,3618
tt2193041,4,70,0,Beauty and the Beast,2012,2016,0,7,37741
tt2211457,2,13,0,Blandings,2013,2014,0,7,1310
tt2220083,2,12,0,Noel Fielding's Luxury Comedy,2012,2014,0,6.3,2549
tt2220768,2,10,0,The Mill,2013,2014,0,7.5,1183
tt2222135,3,69,0,Dog with a Blog,2012,2015,0,5,6696
tt2222848,2,18,0,Puberty Blues,2012,2014,0,8.2,2200
tt2226342,4,49,0,Devious Maids,2013,2016,0,7.8,25010
tt2230051,4,65,0,High School DxD,2012,2018,0,7.6,12659
tt2234701,4,1912,0,CollegeHumor Originals,2006,2023,0,7.7,1543
tt2235759,3,30,0,The Great,2020,2023,0,8.2,51192
tt2235942,3,24,0,Small Town Security,2012,2014,0,4.8,1023
tt2236126,2,42,0,Power Rangers Megaforce,2013,2014,0,5.6,1882
tt2239949,3,19,0,Pramface,2012,2014,0,7.5,2636
tt2240991,3,7,0,A Touch of Cloth,2012,2014,0,7.8,4039
tt2242025,3,22,0,Hotel Hell,2012,2016,0,7.1,4943
tt2243973,3,39,0,Hannibal,2013,2015,0,8.5,268030
tt2249364,3,24,0,Broadchurch,2013,2017,0,8.4,121818
tt2250192,4,100,0,Sword Art Online,2012,Ongoing,0,7.5,50279
tt2252938,2,44,0,Wander Over Yonder,2013,2016,0,7.3,4628
tt2256612,3,34,0,Crimi Clowns,2012,Ongoing,0,8,1125
tt2259665,2,13,0,Il giovane Montalbano,2012,Ongoing,0,7.9,1403
tt2259737,2,25,0,Jormungand,2012,2012,0,7.4,1405
tt2261227,2,18,0,Altered Carbon,2018,2020,0,7.9,182424
