tconst,num_seasons,num_episodes,long
tt1524179,2,2,0
tt15241824,1,5,0
tt15241846,2,12,0
tt15242082,1,12,0
tt15242108,1,2,0
tt15242152,1,8,0
tt15242504,1,13,0
tt1524256,1,9,0
tt15242618,1,1,0
tt15242784,1,5,0
tt15242870,8,9,1
tt1524293,1,3,0
tt15242936,1,6,0
tt1524300,1,16,0
tt15243078,2,54,0
tt15243250,1,7,0
tt15243346,1,6,0
tt15243366,1,16,0
tt1524337,1,140,0
tt15243520,9,709,1
tt15243816,2,30,0
tt15243886,1,250,0
tt15243920,1,480,0
tt1524415,2,18,0
tt15244310,1,6,0
tt15244750,1,8,0
tt15244764,1,13,0
tt15245094,2,22,0
tt15245218,1,2,0
tt15245260,1,11,0
tt15245364,1,3,0
tt15245744,1,4,0
tt15245750,2,6,0
tt15245768,1,9,0
tt15245822,1,6,0
tt15245826,1,1,0
tt1524590,1,7,0
tt1524593,9,385,1
tt1524594,1,8,0
tt1524595,1,38,0
tt15246006,1,6,0
tt15246046,2,86,0
tt15246068,3,13,0
tt15246316,1,30,0
tt15246396,1,15,0
tt15248800,1,7,0
tt15248880,1,10,0
tt15248918,1,4,0
tt15249056,1,22,0
tt15249060,1,10,0
tt15249094,1,30,0
tt15249262,1,6,0
tt15249280,1,6,0
tt15249494,3,45,0
tt1524954,1,4,0
tt1524962,1,3,0
tt1524963,1,8,0
tt15249676,1,5,0
tt15249716,2,50,0
tt15249842,1,3,0
tt15249876,1,8,0
tt1524991,1,2,0
tt1524993,2,79,0
tt15250058,2,10,0
tt15250088,1,6,0
tt1525018,6,54,1
tt15250550,3,60,0
tt15250594,1,6,0
tt15250654,1,1,0
tt15250670,1,6,0
tt15250706,2,20,0
tt15250710,1,6,0
tt15250932,2,16,0
tt15251012,1,4,0
tt15251018,1,10,0
tt15251106,1,6,0
tt15251580,1,1,0
tt15251764,1,8,0
tt1525182,1,5,0
tt15251998,2,18,0
tt1525220,1,6,0
tt15252238,1,2,0
tt1525227,1,3,0
tt15252516,1,1,0
tt15252584,1,5,0
tt15252746,1,3,0
tt1525305,2,8,0
tt1525307,1,3,0
tt15253376,2,3,0
tt15253540,1,4,0
tt15253554,1,6,0
tt15254122,2,8,0
tt15254622,1,6,0
tt15254768,1,1,0
tt15254840,1,3,0
tt15254884,1,2,0
tt15254944,1,1,0
tt15255084,1,8,0
tt1525510,1,10,0
tt15255294,1,2,0
tt15255398,1,3,0
tt15255556,1,1,0
tt15255566,1,8,0
tt15255594,1,6,0
tt15255596,1,13,0
tt15255706,1,4,0
tt15255730,1,13,0
tt15255736,4,37,0
tt15255820,1,8,0
tt1525598,3,95,0
tt15256028,1,10,0
tt1525616,1,11,0
tt15256160,1,9,0
tt1525617,1,4,0
tt1525632,1,2,0
tt1525640,1,212,0
tt1525744,1,10,0
tt1525745,2,355,0
tt15257638,1,48,0
tt15257678,2,9,0
tt15257704,1,8,0
tt1525780,4,24,0
tt15257866,1,4,0
tt15257940,2,22,0
tt15257974,1,3,0
tt15258104,1,10,0
tt15258106,1,1,0
tt15258270,1,8,0
tt15258272,1,2,0
tt15258398,1,2,0
tt15258570,1,4,0
tt15258588,1,46,0
tt15258618,1,5,0
tt15258686,1,3,0
tt15258688,1,3,0
tt15258714,1,7,0
tt15258924,1,8,0
tt15258956,1,2,0
tt15259128,1,5,0
tt15259254,2,14,0
tt1525927,6,61,1
tt15259730,1,1,0
tt15259812,1,6,0
tt15259878,5,52,1
tt1526001,5,11,1
tt1526056,1,21,0
tt1526067,1,48,0
tt15260794,1,6,0
tt15260988,1,2,0
tt15261060,1,6,0
tt15261162,1,4,0
tt15261788,2,18,0
tt15261832,1,3,0
tt15261926,1,4,0
tt15262362,1,5,0
tt15262460,4,63,0
tt15262600,1,4,0
tt15262630,1,4,0
tt15262696,1,4,0
tt15262788,1,8,0
tt15262888,1,1,0
tt15262934,1,1,0
tt1526318,4,38,0
tt1526319,1,10,0
tt15263212,3,10,0
tt15263330,1,4,0
tt15263372,1,1,0
tt15263512,1,4,0
tt1526354,4,29,0
tt15263750,1,10,0
tt15263870,1,92,0
tt15263874,3,10,0
tt1526388,1,2,0
tt15264146,1,8,0
tt15264192,1,6,0
tt15264258,1,3,0
tt1526445,1,10,0
tt15264452,1,5,0
tt15264486,1,8,0
tt15264530,8,54,1
tt15264540,1,7,0
tt1526463,1,14,0
tt15265854,1,4,0
tt15266252,1,2,0
tt15266436,1,14,0
tt15266528,2,3,0
tt15266542,2,18,0
tt15266800,1,9,0
tt15266906,3,12,0
tt1526695,9,88,1
tt15267020,1,3,0
tt15267456,1,2,0
tt15267660,3,20,0
tt1526772,1,5,0
tt15267784,6,60,1
tt15267936,1,1,0
tt15268102,1,1,0
tt15268144,1,1,0
tt1526818,2,26,0
tt15268256,1,4,0
tt1526836,5,50,1
tt15268498,1,2,0
tt15268638,1,1,0
tt15268768,1,8,0
tt15268774,2,14,0
tt15268794,24,29,1
tt15268798,4,19,0
tt15268846,1,1,0
tt15268904,1,1,0
tt1526920,1,5,0
tt1526927,1,4,0
tt1526928,6,70,1
tt15270030,1,10,0
tt15270050,1,1,0
tt15270118,1,52,0
tt15270150,1,26,0
tt15270174,6,9,1
tt15270218,2,16,0
tt1527023,1,3,0
tt1527024,1,4,0
tt15270474,1,3,0
tt15270524,1,13,0
tt15270940,2,10,0
tt15271046,1,7,0
tt15271536,1,10,0
tt1527160,1,2,0
tt15271992,2,17,0
tt1527226,1,3,0
tt15272568,1,8,0
tt15273632,4,104,0
tt1527368,4,228,0
tt15273700,1,5,0
tt1527374,1,30,0
tt15273744,1,4,0
tt15274030,2,32,0
tt15274090,1,3,0
tt15274138,1,4,0
tt1527423,1,4,0
tt15274250,1,14,0
tt15274274,2,22,0
tt1527428,1,6,0
tt15274374,2,13,0
tt15274706,1,55,0
tt15274712,1,10,0
tt15274768,1,6,0
tt15275106,1,5,0
tt15275226,1,16,0
tt15275272,1,4,0
tt15275472,1,3,0
tt1527548,1,20,0
tt15275554,2,5,0
tt1527561,1,10,0
tt15275698,1,8,0
tt15275706,1,14,0
tt15275780,1,8,0
tt15275848,3,291,0
tt15275860,1,12,0
tt15275900,1,18,0
tt15275902,1,33,0
tt15275920,3,76,0
tt15275998,1,3,0
tt15276002,1,18,0
tt15276044,1,18,0
tt15276054,1,18,0
tt15276092,5,260,1
tt15276190,1,6,0
tt15276222,1,2,0
tt15276268,1,6,0
tt15276288,1,1,0
tt15276298,1,4,0
tt15276306,1,1,0
tt15276310,1,2,0
tt15276358,1,1,0
tt15276370,1,2,0
tt15276376,1,1,0
tt15276378,1,1,0
tt15276380,1,1,0
tt15276386,1,1,0
tt15276390,1,1,0
tt15276396,1,1,0
tt15276400,1,1,0
tt15276404,1,1,0
tt15276406,1,1,0
tt15276408,1,3,0
tt15276418,1,8,0
tt15276420,2,5,0
tt15276424,1,3,0
tt15276428,1,2,0
tt15276432,1,3,0
tt15276438,1,2,0
tt15276440,1,2,0
tt15276484,1,3,0
tt15276508,1,12,0
tt15276630,5,190,1
tt15276714,1,8,0
tt15277058,1,3,0
tt15277172,1,8,0
tt15277614,1,1,0
tt15278006,1,8,0
tt1527810,1,23,0
tt1527811,1,7,0
tt15278142,1,4,0
tt15278210,2,18,0
tt1527854,9,4209,1
tt1527913,7,569,1
tt1527917,3,13,0
tt15279836,4,48,0
tt15279858,3,25,0
tt15279878,1,13,0
tt15280348,1,40,0
tt15280356,1,2,0
tt15280396,1,1,0
tt15280526,1,1,0
tt15280628,2,8,0
tt15280672,2,31,0
tt15280920,2,9,0
tt15280970,1,9,0
tt15281114,2,8,0
tt15281204,1,12,0
tt15281220,1,8,0
tt15281244,1,1,0
tt15281304,1,2,0
tt15281360,1,8,0
tt15281368,2,8,0
tt15281378,1,3,0
tt15281384,1,28,0
tt15281448,1,7,0
tt15281620,6,51,1
tt15281700,1,292,0
tt15281706,1,13,0
tt15281724,1,9,0
tt15281742,1,49,0
tt15281840,1,5,0
tt15281878,3,8,0
tt15282712,1,2,0
tt15282736,1,1,0
tt15282746,1,8,0
tt15282846,1,19,0
tt15282878,1,1,0
tt15282882,1,1,0
tt15283660,1,6,0
tt1528372,3,70,0
tt1528377,2,20,0
tt1528380,1,6,0
tt1528381,3,166,0
tt15283848,1,1,0
tt1528401,1,3,0
tt1528406,8,339,1
tt15284098,1,40,0
tt1528497,1,1,0
tt1528548,9,59,1
tt1528567,2,26,0
tt15285834,1,8,0
tt15285844,1,10,0
tt1528592,1,26,0
tt15286018,1,12,0
tt15286232,1,30,0
tt15286246,1,22,0
tt15286302,1,10,0
tt15286464,5,66,1
tt15286674,6,30,1
tt15286764,1,5,0
tt15286834,1,12,0
tt15286950,5,186,1
tt1528697,4,41,0
tt15287004,2,12,0
tt15287484,1,26,0
tt15287836,1,4,0
tt1528852,1,8,0
tt1528871,2,62,0
tt15288714,1,13,0
tt1528873,1,2,0
tt15288736,1,88,0
tt15288750,1,21,0
tt15288890,3,42,0
tt15288950,1,5,0
tt15289042,1,9,0
tt15289162,2,11,0
tt15289378,1,188,0
tt15289476,1,13,0
tt15289558,1,1,0
tt1528964,2,26,0
tt15289676,1,6,0
tt15289708,1,5,0
tt15290198,1,6,0
tt15290226,1,7,0
tt15290612,1,5,0
tt15290820,1,8,0
tt1529090,1,9,0
tt1529093,1,1,0
tt15291338,1,1,0
tt15291648,7,71,1
tt15291720,1,1,0
tt1529215,6,193,1
tt15292556,1,3,0
tt15292870,1,8,0
tt15292892,1,8,0
tt15292938,1,2,0
tt15292942,1,10,0
tt15293024,2,6,0
tt15293070,1,1,0
tt15293240,1,4,0
tt15293362,1,4,0
tt1529338,6,52,1
tt15293494,1,3,0
tt15293562,1,4,0
tt15293630,1,7,0
tt15293920,1,8,0
tt15294578,4,52,0
tt15294584,1,20,0
tt15294644,2,5,0
tt15294684,2,12,0
tt15294696,1,6,0
tt15295244,1,120,0
tt15295430,1,8,0
tt15295452,1,7,0
tt15295484,1,6,0
tt15295490,1,12,0
tt15295542,1,5,0
tt15295554,1,3,0
tt15295568,1,3,0
tt1529576,1,5,0
tt15295846,2,46,0
tt1529596,1,9,0
tt1529603,1,1,0
tt1529604,1,24,0
tt15296090,1,4,0
tt15296194,1,4,0
tt15296198,1,10,0
tt15296214,1,1,0
tt15296216,1,1,0
tt15296270,1,4,0
tt15296374,1,4,0
tt15296454,1,6,0
tt15296486,1,8,0
tt15296544,2,12,0
tt15296548,1,10,0
tt15296562,2,30,0
tt15296634,1,2,0
tt1529667,1,12,0
tt1529670,1,3,0
tt15296720,1,4,0
tt15296840,1,16,0
tt15296862,2,7,0
tt1529698,1,1,0
tt15297152,1,2,0
tt1529717,9,352,1
tt1529720,1,10,0
tt1529721,2,22,0
tt1529737,1,1,0
tt1529775,1,11,0
tt15297922,1,4,0
tt15298752,1,6,0
tt15298784,1,50,0
tt15298912,2,8,0
tt15299654,1,9,0
tt15299712,1,16,0
tt15299766,1,5,0
tt15299774,1,3,0
tt15299920,1,8,0
tt15299960,1,4,0
tt15300176,1,3,0
tt15300184,1,6,0
tt15300230,1,1,0
tt15300410,1,6,0
tt15300440,1,17,0
tt15300526,1,5,0
tt15300566,1,1,0
tt15300808,1,6,0
tt15300874,1,5,0
tt15301018,1,8,0
tt15301402,1,2,0
tt15301492,1,10,0
tt15301718,1,5,0
tt15301854,3,13,0
tt15301950,1,14,0
tt15302054,2,16,0
tt15302174,1,6,0
tt15302250,1,6,0
tt15302312,3,3,0
tt15302392,1,5,0
tt15302466,1,5,0
tt15302564,1,10,0
tt15302756,1,7,0
tt15302838,1,7,0
tt15302854,1,3,0
tt15303158,2,9,0
tt15303234,1,6,0
tt15303284,1,4,0
tt15303308,1,2,0
tt15304076,1,6,0
tt1530517,8,74,1
tt1530518,1,4,0
tt1530519,1,24,0
tt1530520,1,20,0
tt1530541,7,86,1
tt15305648,1,4,0
tt1530568,1,6,0
tt15305982,1,10,0
tt15306330,2,23,0
tt1530652,2,3,0
tt15306734,1,1,0
tt15306880,1,6,0
tt15307024,2,3,0
tt15307038,1,12,0
tt15307204,1,3,0
tt1530738,1,26,0
tt15307410,1,2,0
tt15307418,1,11,0
tt15307460,1,10,0
tt15307542,2,23,0
tt15307596,1,8,0
tt15307688,2,16,0
tt1530769,4,52,0
tt15307758,1,4,0
tt15307846,1,18,0
tt15307896,1,8,0
tt1530848,1,5,0
tt1530849,1,8,0
tt1530911,1,15,0
tt15309272,1,6,0
tt15309386,1,12,0
tt15309766,2,8,0
tt15309920,1,10,0
tt15310472,1,1,0
tt1531054,1,26,0
tt15310652,1,2,0
tt1531068,8,91,1
tt15310816,2,26,0
tt15311098,1,8,0
tt15311522,2,20,0
tt15311734,1,16,0
tt15311868,1,10,0
tt15311906,1,4,0
tt15311942,1,1,0
tt15312124,1,2,0
tt1531273,1,8,0
tt15312932,1,4,0
tt15313362,1,8,0
tt15313408,3,27,0
tt15313440,1,4,0
tt15313444,1,13,0
tt15313458,1,1,0
tt15313490,1,1,0
tt15313526,2,8,0
tt15313536,2,12,0
tt15313576,1,1,0
tt15313590,1,10,0
tt15313606,1,2,0
tt15313696,1,4,0
tt15313748,9,30,1
tt15313758,1,4,0
tt1531379,1,10,0
tt15313926,1,8,0
tt15313964,1,4,0
tt15313994,1,4,0
tt15314072,3,32,0
tt15314158,1,2,0
tt15314204,1,4,0
tt15314572,1,13,0
tt15314636,1,10,0
tt15314712,1,6,0
tt15315016,1,2,0
tt15315038,2,5,0
tt15315632,1,10,0
tt1531568,1,5,0
tt15315700,1,1,0
tt15316232,1,8,0
tt15316298,1,6,0
tt15316404,1,2,0
tt15316770,1,3,0
tt1531706,2,40,0
tt1531713,1,393,0
tt15317134,1,24,0
tt1531715,1,10,0
tt1531720,1,4,0
tt15317252,1,10,0
tt15317420,2,5,0
tt15317572,1,6,0
tt1531763,1,6,0
tt1531764,2,8,0
tt1531782,1,4,0
tt1531804,1,3,0
tt15318532,1,4,0
tt15318668,1,5,0
tt1531869,3,40,0
tt15318690,1,6,0
tt1531875,2,7,0
tt15318778,1,7,0
tt15318790,1,6,0
tt15318850,1,18,0
tt15318952,1,3,0
tt15319084,1,10,0
tt15319242,1,3,0
tt15319260,2,7,0
tt15319380,1,2,0
tt15319588,3,407,0
tt1531967,1,20,0
tt15319692,1,12,0
tt1531974,1,9,0
tt1531998,1,5,0
tt1532010,1,7,0
tt15320304,1,13,0
tt15320362,1,4,0
tt15320436,1,3,0
tt15320698,1,40,0
tt1532093,1,25,0
tt15321310,3,17,0
tt15321414,1,10,0
tt15321456,1,3,0
tt1532153,1,9,0
tt15321568,1,120,0
tt15321576,1,179,0
tt1532162,1,9,0
tt1532167,2,35,0
tt15321692,1,13,0
tt15321914,1,12,0
tt15322096,1,3,0
tt15322244,2,12,0
tt15322274,1,1,0
tt15322702,1,4,0
tt15322746,2,9,0
tt15322820,1,5,0
tt15322882,1,10,0
tt15322928,1,16,0
tt15323000,1,4,0
tt15323660,1,12,0
tt15323774,2,34,0
tt15324178,1,69,0
tt1532448,2,18,0
tt15324494,1,4,0
tt1532453,4,5,0
tt15324544,1,2,0
tt15324712,1,16,0
tt1532487,1,1,0
tt1532495,2,19,0
tt15325360,1,4,0
tt15325372,1,4,0
tt15325406,3,6,0
tt15325426,3,60,0
tt15325498,9,614,1
tt15325516,1,8,0
tt15325550,1,2,0
tt15325558,1,4,0
tt15325572,1,1,0
tt15325652,1,8,0
tt15325658,1,5,0
tt15325788,1,4,0
tt15325852,3,48,0
tt15325866,1,20,0
tt15325924,1,8,0
tt15325986,2,4,0
tt15325998,1,1,0
tt15326054,1,4,0
tt15326196,1,15,0
tt15326246,1,6,0
tt15326434,1,12,0
tt15326566,3,50,0
tt15326678,1,6,0
tt1532675,1,12,0
tt15326956,1,16,0
tt15327066,1,7,0
tt15327230,1,24,0
tt15327408,1,635,0
tt15327438,2,16,0
tt15327530,1,4,0
tt15327666,1,7,0
tt15327818,3,22,0
tt15327840,1,1,0
tt15327914,1,2,0
tt15327932,1,10,0
tt15327986,1,4,0
tt15328078,1,5,0
tt15328202,1,9,0
tt1532843,1,10,0
tt15328664,1,52,0
tt15328804,1,15,0
tt15329106,1,1,0
tt1532966,1,2,0
tt15329766,1,3,0
tt15329822,4,267,0
tt1533007,1,9,0
tt1533010,2,12,0
tt15330380,2,25,0
tt15330638,1,6,0
tt15331042,1,7,0
tt15331080,1,1,0
tt15331086,1,13,0
tt15331236,1,6,0
tt15331318,1,2,0
tt15331420,3,12,0
tt15331488,4,6,0
tt15331622,1,2,0
tt1533163,1,6,0
tt15331836,1,7,0
tt15332154,1,4,0
tt15332176,1,5,0
tt15332420,1,4,0
tt15332562,1,6,0
tt15332616,1,24,0
tt15332802,1,4,0
tt15332904,1,6,0
tt15332912,1,6,0
tt15332984,2,37,0
tt15333042,2,20,0
tt15333356,3,17,0
tt15333434,1,13,0
tt15333452,1,1,0
tt15333504,1,5,0
tt15333730,1,6,0
tt15333784,1,1,0
tt1533395,1,11,0
tt15334046,1,105,0
tt15334300,1,1,0
tt1533435,3,20,0
tt15334452,1,6,0
tt15334738,2,17,0
tt15334762,1,4,0
tt15335010,1,457,0
tt15335214,1,1,0
tt15335782,1,3,0
tt15336092,2,9,0
tt15336530,1,10,0
tt15336554,2,11,0
tt15336858,1,1,0
tt15336884,2,10,0
tt15337398,1,1,0
tt15337466,1,1,0
tt15337686,1,5,0
tt1533783,9,2717,1
tt15338038,2,5,0
tt15338046,1,2,0
tt15338058,2,16,0
tt15338060,1,1,0
tt15338090,1,270,0
tt15338176,1,24,0
tt15338196,2,26,0
tt15338206,8,120,1
tt1533822,1,3,0
tt15338482,1,629,0
tt15338494,1,11,0
tt15338788,1,3,0
tt15338972,1,51,0
tt15339204,1,10,0
tt15339256,1,7,0
tt15339426,1,4,0
tt15339592,1,1,0
tt15339708,3,44,0
tt15339862,4,55,0
tt15339896,1,11,0
tt15339960,1,3,0
tt15339982,4,14,0
tt15340160,4,73,0
tt15340790,1,3,0
tt1534080,2,13,0
tt1534081,1,4,0
tt1534082,1,10,0
tt1534083,1,8,0
tt15340886,1,6,0
tt15340888,1,13,0
tt15340902,1,11,0
tt15340904,1,4,0
tt15340934,1,208,0
tt15341198,1,4,0
tt15341340,5,50,1
tt15341442,7,45,1
tt15341824,1,1,0
tt1534184,1,26,0
tt15341888,2,15,0
tt15341908,4,34,0
tt15341956,1,6,0
tt15342150,1,4,0
tt15342360,1,20,0
tt15342954,1,8,0
tt1534298,2,16,0
tt1534352,1,100,0
tt1534356,1,23,0
tt15343560,1,10,0
tt1534358,1,10,0
tt1534359,2,24,0
tt1534360,2,71,0
tt1534363,1,9,0
tt1534366,4,99,0
tt1534367,1,6,0
tt1534370,3,41,0
tt15343956,2,12,0
tt15344082,1,16,0
tt15344090,1,3,0
tt15344094,1,6,0
tt15344422,1,2,0
tt15344436,1,5,0
tt15345818,1,1,0
tt15345862,1,1,0
tt15345886,1,3,0
tt15345902,1,4,0
tt15346142,1,6,0
tt1534615,1,104,0
tt15346198,1,752,0
tt1534641,5,143,1
tt1534647,1,2,0
tt15346576,1,5,0
tt1534663,1,2,0
tt1534668,3,506,0
tt15346750,1,1,0
tt15346760,1,19,0
tt15346794,1,10,0
tt1534717,1,9,0
tt15347200,1,1,0
tt1534739,1,11,0
tt15347508,1,1,0
tt15347546,1,6,0
tt15347552,1,7,0
tt1534776,1,10,0
tt1534780,1,10,0
tt15347908,1,16,0
tt15348124,1,7,0
tt15348234,1,3,0
tt1534856,3,8,0
tt1534863,1,4,0
tt1534864,1,7,0
tt1534866,1,8,0
tt1534890,1,3,0
tt15349110,1,6,0
tt15349690,1,1,0
tt1534972,1,20,0
tt1534993,5,92,1
tt1534994,5,54,1
tt1534995,7,108,1
tt1535002,1,23,0
tt15350022,1,10,0
tt15350062,1,2,0
tt15350174,1,1,0
tt15350824,1,6,0
tt1535096,3,39,0
tt15350990,1,5,0
tt1535134,1,5,0
tt1535158,2,22,0
tt15351648,2,10,0
tt15351734,1,7,0
tt1535177,1,12,0
tt15351858,2,24,0
tt15351934,1,8,0
tt1535198,1,4,0
tt15352016,1,7,0
tt15352142,1,12,0
tt15352446,2,161,0
tt1535270,1,2,0
tt15352878,1,26,0
tt15352956,1,6,0
tt15353012,2,19,0
tt15353196,1,8,0
tt15353236,1,6,0
tt15353274,1,6,0
tt15353358,2,20,0
tt15353384,1,2,0
tt15353410,2,14,0
tt15353426,1,9,0
tt15353550,1,11,0
tt15353666,1,22,0
tt1535406,2,24,0
tt15354086,1,4,0
tt15354386,1,6,0
tt15354416,3,3,0
tt15354548,1,11,0
tt15354592,1,5,0
tt15354714,1,9,0
tt15354768,1,4,0
tt15354780,2,4,0
tt15354806,1,3,0
tt15354820,1,1,0
tt15354962,1,4,0
tt1535505,1,8,0
tt15355056,1,30,0
tt1535507,1,6,0
tt15355900,3,3,0
tt15356192,3,20,0
tt15356258,1,8,0
tt15356640,1,5,0
tt15356868,1,3,0
tt1535715,2,20,0
tt15357384,1,6,0
tt1535796,1,6,0
tt15358342,4,42,0
tt15358348,1,10,0
tt15358356,1,6,0
tt1535837,2,57,0
tt15358446,1,8,0
tt15358506,1,260,0
tt15358592,1,8,0
tt15358618,1,4,0
tt15358626,1,8,0
tt15358796,1,10,0
tt15358806,1,2,0
tt15358870,1,5,0
tt15359084,2,49,0
tt15359274,1,4,0
tt15359348,5,33,1
tt15359560,1,17,0
tt15359596,1,6,0
tt15359600,1,2,0
tt15359644,4,33,0
tt1535976,5,50,1
tt1535977,5,18,1
tt1535978,1,10,0
tt15360056,1,8,0
tt15360202,1,10,0
tt15360366,1,6,0
tt15360428,1,18,0
tt15360462,1,19,0
tt15360794,1,4,0
tt15360946,4,260,0
tt15361062,1,8,0
tt15361392,3,53,0
tt1536142,1,6,0
tt15361540,4,36,0
tt15361644,1,10,0
tt1536175,1,14,0
tt15362106,1,4,0
tt15362230,1,8,0
tt15362782,1,10,0
tt15364028,1,11,0
tt15364690,2,19,0
tt15364816,1,1,0
tt15365012,1,13,0
tt15365282,1,5,0
tt15366504,2,47,0
tt15366548,1,9,0
tt15366688,1,15,0
tt15366796,1,6,0
tt15366808,1,1,0
tt15366944,2,41,0
tt1536708,2,2,0
tt1536735,5,10,1
tt1536736,1,8,0
tt1536749,9,1802,1
tt1536758,1,6,0
tt15367888,1,5,0
tt15367926,1,10,0
tt15368164,1,10,0
tt1536824,1,11,0
tt15368302,1,687,0
tt15368334,1,6,0
tt15368340,3,6,0
tt15368430,1,1,0
tt15368442,1,6,0
tt15368494,1,9,0
tt15368922,1,7,0
tt15368948,4,55,0
tt15368984,2,21,0
tt15369548,1,9,0
tt15370002,1,57,0
tt15370040,1,5,0
tt15370096,2,10,0
tt15370366,1,4,0
tt15371074,1,8,0
tt15371162,1,2,0
tt1537149,1,24,0
tt15371772,1,2,0
tt15371920,1,12,0
tt15371940,1,9,0
tt15372054,1,4,0
tt15372118,1,10,0
tt15372216,1,45,0
tt15372268,1,1,0
tt15372312,1,8,0
tt15372356,1,12,0
tt15372534,1,8,0
tt15372542,1,12,0
tt15372810,1,4,0
tt15372880,3,623,0
tt1537298,1,7,0
tt15373160,2,3,0
tt15373506,2,17,0
tt15373664,1,10,0
tt15373688,1,3,0
tt15373800,2,26,0
tt15373864,1,10,0
tt15373892,1,3,0
tt15374174,1,7,0
tt15374276,2,24,0
tt15374364,3,41,0
tt15374438,1,2,0
tt15374524,1,2,0
tt15374598,9,183,1
tt15374778,2,13,0
tt15374794,1,93,0
tt15374798,2,12,0
tt15374898,1,1,0
tt15375008,2,12,0
tt1537503,1,3,0
tt15375062,1,15,0
tt15375104,1,10,0
tt1537533,1,4,0
tt1537541,5,21,1
tt1537551,2,20,0
tt15375572,6,39,1
tt15375624,1,2,0
tt1537564,2,25,0
tt15375846,2,7,0
tt15375890,1,6,0
tt1537595,1,8,0
tt1537597,4,27,0
tt1537601,1,12,0
tt15376014,8,86,1
tt1537606,1,20,0
tt1537624,2,13,0
tt15376280,1,12,0
tt15376360,1,29,0
tt15376494,4,327,0
tt15376538,1,4,0
tt15376674,1,22,0
tt1537687,1,3,0
tt1537688,1,7,0
tt1537707,1,140,0
tt1537736,3,6,0
tt15377406,1,9,0
tt15377930,1,18,0
tt15378100,1,7,0
tt15378218,1,1,0
tt15378278,2,12,0
tt15378620,1,8,0
tt15378626,1,1,0
tt15378696,3,49,0
tt15378854,2,10,0
tt15379040,1,1,0
tt15379138,1,2,0
tt15379212,1,13,0
tt15379264,1,1,0
tt15379396,1,1,0
tt15379540,1,9,0
tt15379608,1,3,0
tt15379614,1,10,0
tt15379654,1,6,0
tt15379832,4,159,0
tt15379848,1,8,0
tt15379852,1,8,0
tt15379988,1,5,0
tt15380016,1,6,0
tt1538039,4,14,0
tt1538043,1,8,0
tt15380526,2,168,0
tt15380578,1,4,0
tt15380868,2,31,0
tt1538090,2,19,0
tt15380936,1,10,0
tt15381082,11,13,1
tt15381144,2,12,0
tt15381296,1,6,0
tt1538131,1,13,0
tt1538133,1,1,0
tt15381356,2,38,0
tt15381446,1,6,0
tt1538145,9,197,1
tt1538149,2,12,0
tt1538158,1,3,0
tt15381616,1,1,0
tt15381618,1,26,0
tt15381696,1,6,0
tt15381716,1,10,0
tt15381724,1,10,0
tt15381918,1,6,0
tt15381944,3,7,0
tt15381966,1,8,0
tt15382018,1,9,0
tt15382090,1,6,0
tt15382142,1,375,0
tt15382280,1,5,0
tt15382516,1,4,0
tt15382546,1,8,0
tt15382804,1,7,0
tt1538296,7,86,1
tt15383132,3,551,0
tt15383758,1,8,0
tt1538402,1,2,0
tt15384036,2,9,0
tt15384040,1,6,0
tt15384074,2,12,0
tt15384090,1,6,0
tt15384224,2,11,0
tt1538425,1,4,0
tt1538426,1,6,0
tt1538427,1,51,0
tt1538429,1,18,0
tt1538430,1,8,0
tt1538431,2,6,0
tt1538433,1,6,0
tt15384346,2,2,0
tt1538436,1,130,0
tt1538438,4,247,0
tt1538439,1,349,0
tt15384392,1,1,0
tt1538440,1,2,0
tt1538441,6,48,1
tt15384586,1,8,0
tt1538464,1,2,0
tt15385300,1,6,0
tt1538543,1,15,0
tt15385570,1,8,0
tt15385660,1,112,0
tt15385810,1,26,0
tt15385850,4,95,0
tt15385868,1,4,0
tt15385936,1,6,0
tt15385960,1,1,0
tt15385964,2,3,0
tt15385972,1,7,0
tt15385992,1,5,0
tt15386034,1,4,0
tt15386082,1,11,0
tt15386394,1,8,0
tt1538645,1,7,0
tt15386480,2,43,0
tt15386700,1,8,0
tt15386728,3,19,0
tt15386752,1,8,0
tt15387168,1,40,0
tt15387248,1,4,0
tt15387510,1,40,0
tt15387522,4,19,0
tt15387538,1,7,0
tt15387774,1,9,0
tt15387806,1,1,0
tt15387926,1,15,0
tt15388642,8,169,1
tt15389242,1,8,0
tt15389480,1,3,0
tt15389568,1,9,0
tt15389676,2,20,0
tt15389898,2,18,0
tt15389998,2,16,0
tt15390524,1,10,0
tt15390624,3,88,0
tt15390944,1,4,0
tt1539098,1,2,0
tt15390992,2,14,0
tt1539102,6,188,1
tt15391146,1,4,0
tt15391190,1,11,0
tt15391226,1,16,0
tt15391282,3,21,0
tt15391338,1,2,0
tt15391472,2,12,0
tt1539158,1,6,0
tt15391608,2,13,0
tt1539166,1,5,0
tt1539170,2,12,0
tt15391804,1,1,0
tt15391832,1,2,0
tt15391834,1,6,0
tt15391864,1,2,0
tt15391882,1,3,0
tt15391888,1,27,0
tt15391894,1,5,0
tt15391912,1,2,0
tt15391962,1,2,0
tt15391978,1,10,0
tt15392040,3,13,0
tt15392044,1,1,0
tt15392094,1,1,0
tt15392100,1,4,0
tt15392278,3,16,0
tt15392286,1,5,0
tt15392576,1,2,0
tt15392594,1,9,0
